index,title,url,press,date,keyword,content,Scraped_date
5,포스코 '셀프 연임' 폐지…21일 차기 회장 선출 절차 시작,https://www.news1.kr/articles/5266394,뉴스1언론사 선정,1일 전,포스코,포스코홀딩스는 19일 이사회를 열어 대표이사 회장 선임 절차 개정을 포함한 새로운 지배구조 체제인 '포스코형 신(新)지배구조 개선안'을 의결했다. 이번 개선안은 내년 3월 2번째 임기가 만료되는 최정우 회장의 후임 회장 선출 과정부터 바로 적용된다. 최정우 회장의 3연임 도전 여부는 아직 확정되지...,2023-12-21
6,[2024년 경영전략=⑥포스코] '철강' 한계 넘어 '미래지향적 종합 기업'으로,http://www.inews24.com/view/1666771,아이뉴스24언론사 선정,3시간 전,포스코,"[편집자] 포스코그룹은 이차전지 소재, 식량 등 사업 포트폴리오 다변화에 성공하며 미래지향적인 종합 기업으로 거듭나고 있다. 내년에도 기존 '철강... 특히 올해부턴 유럽연합(EU)이 탄소국경조정제도(CBAM) 시행전 전환기를 가동한 만큼 는 저탄소 기술과 소재 개발에 더욱 박차를 가할 전망이다....",2023-12-21
7,"'셀프 연임' 규정 없앤 포스코, 장고 들어간 최정우 회장",https://www.bloter.net/news/articleView.html?idxno=609695,블로터언론사 선정,1일 전,포스코,포스코홀딩스가 최고경영자(CEO) 선임절차를 개선했다. 현직 회장이 직접적인 연임 의사를 밝히지 않아도 차기 회장 후보군에 이름을 올릴 수 있는 방안을 마련하고 그간 손쉽게 연임에 성공할 수 있었던 '셀프 연임' 구조도 바꿨다. 최정우 그룹 회장은 3연임 도전을 둘러싼 부담이 상당 부분...,2023-12-21
8,"포스코, 현직 회장 연임 우선심사 폐지… 21일 CEO후보추천위 가동",http://www.fnnews.com/news/202312192133077495,파이낸셜뉴스언론사 선정,1일 전,포스코,포스코그룹이 차기 대표이사 회장 선임 절차를 오는 21일 착수한다. 이와 동시에 '셀프 연임' 논란이 컸던 회장 선출 절차도 대폭 손질했다. 가장 먼저 현직 회장 연임 우선심사제 및 승계 카운슬을 폐지했다. 대신 다양한 후보군 발굴과 자격 심사를 CEO후보추천위원회로 일원화했다. 최정우 그룹 회장은...,2023-12-21
9,[프로필] 이진수 포스코 생산기술본부장 부사장,https://www.dailian.co.kr/news/view/1308754/?sc=Naver,데일리안,16시간 전,포스코,포스코그룹은 20일 임원인사를 단행하고 이진수 포스코 광양제철소장을 생산기술본부장으로 보임했다고 밝혔다. ▲1963년생 ▲영남대 금속학과 ▲2019년 포스코 광양제철소 도금부장 ▲2020년 포스코 광양제철소 압연담당 부소장 ▲2022년 광양제철소장 ▲2024년 생산기술본부장,2023-12-21
10,포스코 오늘 ‘후추위’ 가동…최정우의 3연임 어려울 듯,https://www.seoul.co.kr/news/newsView.php?id=20231221019011&wlog_tag3=naver,서울신문언론사 선정,4시간 전,포스코,포스코그룹이 21일부터 ‘CEO 후보추천위원회’를 가동하며 차기 회장 인선 절차에 돌입한다. 다만 최정우 회장이 신 지배구조 개선안으로 ‘절차적 정당성’을 확보해 차기 회장 선임 경쟁에 뛰어들더라도 3연임 실현은 쉽지 않을 것이라는 게 재계의 중론이다. 20일 재계에 따르면 홀딩스 이사회는...,2023-12-21
11,"포스코그룹, 이웃돕기성금 100억원 기탁…25년간 1천920억 기부",https://www.yna.co.kr/view/AKR20231220080100003?input=1195m,연합뉴스,19시간 전,포스코,"포스코그룹은 연말을 맞아 20일 이웃돕기 성금 100억원을 사회복지공동모금회에 기탁했다고 밝혔다. 포스코그룹은 지난 1999년부터 25년 동안 모금회에 성금을 전달하고 있다. 이날 기탁으로 기부 총액은 1천920억원으로 불어났다. 올해 성금은 미래세대, 장애인, 다문화 가정 등 취약계층을 지원하고...",2023-12-21
12,"포스코그룹, 연말 성금 100억원 기탁…누적 1920억원",http://www.newsis.com/view/?id=NISX20231220_0002565174&cID=13001&pID=13000,뉴시스,19시간 전,포스코,"포스코그룹이 연말을 맞아 이웃돕기 성금 100억원을 사회복지공동모금회에 기탁했다. 포스코그룹은 20일 서울 중구 사회복지공동모금회 회관에서 연말 이웃돕기 성금 전달식을 가졌다고 밝혔다. 포스코그룹은 1999년부터 매년 사회복지공동모금회에 이웃돕기 성금을 기탁해 왔으며, 올해는 ▲...",2023-12-21
13,"포스코그룹, 연말 100억원 성금 기탁",https://www.hani.co.kr/arti/economy/car/1121159.html,한겨레,19시간 전,포스코,"포스코그룹이 연말을 맞아 사회복지공동모금회에 성금 100억원을 기탁한다고 20일 밝혔다. 포스코그룹은 1999년부터 매년 사회복지공동모금회에 성금을 기탁해왔다. 포스코그룹은 “1999년부터 25년간 전달한 성금 총액은 1920억원”이라고 밝혔다. 이번 성금 기탁은 , 인터내셔널...",2023-12-21
14,포스코 차기 회장 ‘운명의 날’…최정우 연임 여부 촉각,http://www.edaily.co.kr/news/newspath.asp?newsid=01275926635840160,이데일리언론사 선정,2일 전,포스코,"포스코그룹의 차기 회장을 결정지을 운명의 날이 밝았다. 포스코홀딩스가 이사회를 열고 최고경영자(CEO) 선임 규정을 손볼 예정인 가운데, 최정우 회장의 퇴진 또는 연임 의사에 따라 차기 회장 선임 절차 판도가 크게 바뀔 것으로 예상돼 안팎의 이목이 쏠리고 있다. 서울 강남구 센터.(사진=이데일리...",2023-12-21
15,[프로필] 이진수 포스코 생산기술본부장 부사장,https://www.dailian.co.kr/news/view/1308754/?sc=Naver,데일리안,16시간 전,포스코,포스코그룹은 20일 임원인사를 단행하고 이진수 포스코 광양제철소장을 생산기술본부장으로 보임했다고 밝혔다. ▲1963년생 ▲영남대 금속학과 ▲2019년 포스코 광양제철소 도금부장 ▲2020년 포스코 광양제철소 압연담당 부소장 ▲2022년 광양제철소장 ▲2024년 생산기술본부장,2023-12-21
16,포스코그룹 차기 회장 선임 착수…오늘(21일) 임시이사회 개최,http://moneys.mt.co.kr/news/mwView.php?no=2023122016291913201,머니S언론사 선정,3시간 전,포스코,"최근 회장 선임 절차 기반을 마련한 포스코그룹이 차기 회장 선임 절차에 착수한다. 회장 후보군 발굴과 자격심사 기능을 수행하는 조직을 출범, 절차의 공정성을 높이겠다는 방침이다. 포스코홀딩스는 21일 서울 강남구 센터에서 임시이사회를 개최하고 'CEO후보추천위원회'(이하 후추위) 운영을...",2023-12-21
17,[인사] 포스코그룹,https://www.asiatoday.co.kr/view.php?key=20231220010012926,아시아투데이,16시간 전,포스코,<포스코홀딩스>◇승진 △김지용 포스코홀딩스 미래기술연구원장 및 그룹 CTO(사장)△홍영준 포스코홀딩스 미래기술연구원 이차전지소재연구소장(부사장)◇신규 보임△김용헌 포스코홀딩스 미래기술연구원 수소저탄소에너지연구소 연구위원<포스코>◇보임△이백희 안전환경본부장 (부사장)△이진수...,2023-12-21
18,포스코그룹 임원 인사 “혁신 도모에 초점”,https://www.donga.com/news/Economy/article/all/20231220/122719052/1,동아일보,6시간 전,포스코,포스코그룹이 포스코홀딩스 미래기술연구원 김지용 원장(61·부사장·사진)을 사장으로 승진시키는 등 2024년 임원 정기인사를 20일 발표했다. 포스코그룹은 “그룹 핵심 사업의 중장기 성장 전략에 맞춰 그룹 내 인적 역량을 적재적소에 재배치하고 혁신을 도모하는 것에 초점을 맞췄다”고 밝혔다. 김 사장은...,2023-12-21
19,[프로필]홍영준 포스코홀딩스 미래기술연구원 이차전지소재연구소장 부사장,http://www.edaily.co.kr/news/newspath.asp?newsid=03253766635840488,이데일리,16시간 전,포스코,포스코그룹은 20일 ‘2024년도 임원 정기인사’에서 홍영준 포스코홀딩스(POSCO홀딩스(005490)) 미래기술연구원 이차전지소재연구소장을 부사장으로 승진한다고 밝혔다. 홍영준 포스코홀딩스 이차전지소재연구소장 부사장 (사진=그룹) 홍영준 신임 부사장은 서울대 공업화학과를 졸업했으며...,2023-12-21
