index,title,url,press,date,keyword,content,filtered,Blacklist,Scraped_date
5,[Who Is ?] 임병용 GS건설 대표이사 부회장,https://www.businesspost.co.kr/BP?command=article_view&num=304310,비즈니스포스트,2023.01.26.,LG화학 CCUS 투자계획 해외,"탄소포집 분야에서는 글로벌 화학기업 바스프와 손잡고 해외 탄소포집과 활용, 저장(CCUS) 시장 진출을 모색하고 있다. 2022년 9월 국내 기체 분리막... 것""이라며 ""LG그룹의 투자 계획을 생각하면 S&I건설은 점진적으로 수주잔고를 확충하면서 GS건설 및 자이에스앤디 매출 기반 확대에 기여할 전망""이라고...",success,Blacklist,2023-12-27
6,"(2022 에너지대전환포럼)""재생에너지 시장 급성장…인프라 구축 필요""",http://www.newstomato.com/ReadNews.aspx?no=1154356&inflow=N,뉴스토마토,2022.10.20.,LG화학 CCUS 투자계획 해외,"위한 해외 수소 시장 선점과 글로벌 녹색 광물의 공급망 확보를 통한 에너지 안보 제고 전략 마련이 시급하다""고 덧붙였다. 1세션 강연 이후에는 윤순진... LG화학은 2050년까지 탄소 배출량을 2019년 배출량 수준인 1000만톤으로 줄인다는 목표를 세웠다. 이를 위해 2025년까지 총 10조원을 할 이다. 손수민...",success,Not in Blacklist,2023-12-27
7,9월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=29940,참여와혁신,2022.09.21.,LG화학 CCUS 투자계획 해외,"폐플라스틱의 열분해를 포함한 화학적 재활용, 바이오매스, CCUS 기술 등에 기반한 제조업의 신규 투자를 촉진하겠다는 계획 * CCUS : 배출원에서 이산회탄소를 포집해 공기 중으로 방출되는 것을 막고(Carbon Capture), 필요한 곳에서 사용(Utilization)하거나 지하에 저장(Storage)하는 기술 - 올해 ...",fail,Not in Blacklist,2023-12-27
8,[창간특집] 수소산업 글로벌 선도 방안은,http://www.todayenergy.kr/news/articleView.html?idxno=252426,투데이에너지,2022.09.19.,LG화학 CCUS 투자계획 해외,세아창원특수강 △LG화학 등의 기업이 참여한 상태다. 또한 코리아 H2 비즈니스 서밋은 지난 12월 수소경제 활성화를 위해 국회의 문턱을 넘지 못하고... 나갈 계획이라고 밝혀 민간 투자를 위한 정부의 지원 확대가 기대되는 상황이다. ■수소전문기업 지정 지속 정부는 지난해 6월 수소전문기업으로 △두산퓨...,fail,Not in Blacklist,2023-12-27
0,"[클릭 e종목]""레고켐바이오, 얀센향 2.2兆 기술이전 긍정적""",https://view.asiae.co.kr/article/2023122708510217724,아시아경제,1시간 전,SK E&S CCUS 투자계획 해외,SK증권은 27일 레고켐바이오에 대해 얀센의 2조2000억원 규모의 기술이전 계약 체결로 파이프라인 가치 재평가가 기대된다며 목표가를 7만4000원으로 상향 조정했다. 투자의견은 '매수'를 유지했다. 레고켐바이오는 전일 얀센 바이오텍과 Trop2 ADC ‘LCB84’의 개발 및 상용화에 대한 기술이전 계약을...,fail,Blacklist,2023-12-27
1,싱가포르 ‘도시광산’ 품고… 폐배터리서 600兆 금맥 캐낸다 [환경기업 변신한 SK에코플랜트],http://www.fnnews.com/news/202312261808596121,파이낸셜뉴스언론사 선정,15시간 전,SK E&S CCUS 투자계획 해외,'(IT기기들의) 심장재생센터.' 싱가포르에 본사를 둔 E-Waste 리사이클링 전문업체 테스(TES)에 딱 어울릴 법한 단어다. 휴대폰을 비롯한 IT기기들의 '심장(배터리)'을 되살리는 일을 하기 때문이다. SK에코플랜트는 2021년 건설업체(건설)에서 환경기업으로 전환한 데 이어 지난해 4월 테스를 1조2000억원에...,fail,Not in Blacklist,2023-12-27
2,"'칸' 김동하, e스포츠 명예의 전당 '아너스' 영구 헌액",https://www.yna.co.kr/view/AKR20231219134100017?input=1195m,연합뉴스언론사 선정,7일 전,SK E&S CCUS 투자계획 해외,"올해의 e스포츠 팀에는 LoL 월드 챔피언십 우승을 차지한 T1이 꼽혔다. 공로상은 2007년부터 e스포츠 분야에서 활동하며 e스포츠공정위 위원, 항저우 아시안게임 e스포츠 경기력 향상위원회 부위원장 등을 역임한 SK텔레콤 오경식 부사장이 수상했다.",fail,Not in Blacklist,2023-12-27
3,"[포토] SK텔레콤-SK스퀘어, T1 롤드컵 우승 축하",https://www.hankyung.com/article/202312183833i,한국경제,1주 전,SK E&S CCUS 투자계획 해외,"SK텔레콤과 SK스퀘어는 T1의 2023 리그 오브 레전드(LoL) 월드 챔피언십 우승 축하 행사를 18일 서울 을지로 SK텔레콤 본사에서 열었다. T1은 SK스퀘어 포트폴리오사이자 e스포츠 구단이다. 최우제(왼쪽 첫번째부터), 송재승 스퀘어 CIO, 문현준, 김정균 리그오브레전드 국가대표 감독, 하형일 스퀘어 CIO...",fail,Not in Blacklist,2023-12-27
4,"SK E&S, 소부장 기업들과 액화수소 충전소 국산화 나서",https://news.mtn.co.kr/news-detail/2023121810341114921,MTN,1주 전,SK E&S CCUS 투자계획 해외,"왼쪽부터 강경성 산업통상자원부 제2차관, 추형욱 SK E&S 대표이사 사장, 이만섭 효성중공업 기전PU 사장, 한덕수 국무총리, 김대성 크리오스 대표이사, 임근영 디앨 대표이사, 권환주 광신기계공업 대표이사./사진=SK E&SSK E&S가 국내 소부장(소재·부품·장비) 기업들과 손잡고 액화수소 충전소 국산화를 통한 국내...",fail,Not in Blacklist,2023-12-27
5,"""7년만에 우승""... SKT-SK스퀘어, 'T1 롤드컵 축승회' 개최",https://biz.newdaily.co.kr/site/data/html/2023/12/18/2023121800166.html,뉴데일리,1주 전,SK E&S CCUS 투자계획 해외,"뉴데일리 신희강 기자 = SK텔레콤과 SK스퀘어는 T1 선수단의 2023 리그 오브 레전드(이하 LoL) 월드 챔피언십 우승을 축하하는 행사를 개최했다고 18일 밝혔다. 서울 을지로 SKT 본사 사옥에서 열린 이번 행사에는 김정균 감독과 ‘페이커’ 이상혁, ‘구마유시’ 이민형, ‘오너’ 문현준, ‘제우스’...",fail,Not in Blacklist,2023-12-27
6,"SK에코, 블룸E 등과 SOFC 공급망 협약…현엔·GS건설, GH와 모듈러 MOU [건설오늘]",http://www.sisaon.co.kr/news/articleView.html?idxno=156712,시사오늘,7일 전,SK E&S CCUS 투자계획 해외,"ⓒ사진제공 = SK에코플랜트 SK에코플랜트-블룸에너지, 강소기업 2곳과 SOFC 공급망 협약 SK에코플랜트는 지난 18일 서울 중구 롯데호텔에서 미국 연료전지 기업 블룸에너지와 전자부품 전문제조기업 아모센스, 산업용 터보 블로어(Turbo Blower) 및 수소연료전지 공기블로어 제조 전문기업 티앤이코리아와 수소...",success,Not in Blacklist,2023-12-27
7,올해 청약자 수 자이·아이파크·e편한세상·롯데캐슬·푸르지오 순,http://www.kado.net/news/articleView.html?idxno=1219772,강원도민일보언론사 선정,7일 전,SK E&S CCUS 투자계획 해외,"힐스테이트(9315), 제일건설의 '제일풍경채'(7278가구), 아이파크(7170가구) 순으로 많았다. 한편 아파트 브랜드 가운데 1순위 청약 경쟁률이 가장 높은 것은 SK에코플랜트의 'SK뷰'였다. SK뷰는 올해 1개 단지, 일반분양 108가구만 공급했는데 1순위 청약자 1만455명을 모아 96.8대 1의 경쟁률을 기록했다.",fail,Not in Blacklist,2023-12-27
8,[E·M·R 카드] GS건설 · HDC현산 외,http://www.newsprime.co.kr/news/article.html?no=622810,프라임경제,4일 전,SK E&S CCUS 투자계획 해외,이에 본지에서는 'E(E&C)·M(materials)·R(recycle) 카드'를 통해 쏟아지는 관련 업계 소식들을 들려주고자 한다. GS건설(006360) 컨소시엄(GS건설현대건설(000720)SK에코플랜트) '광명자이힐스테이트SKVIEW'가 견본주택을 열고 본격 분양에 돌입했다. 광명시 광명동 일원에 2878가구로 조성된다. 이중 전용 34~99㎡ 639가구가...,success,Not in Blacklist,2023-12-27
9,e스포츠 명예의 전당 헌액식 개최... '칸' 김동하 영구 헌액·올해의 팀 'T1',https://www.etnews.com/20231220000180,전자신문,6일 전,SK E&S CCUS 투자계획 해외,"공로상은 오경식 SK텔레콤 수상했다. 오경식 부사장은 2007년부터 e스포츠 분야에서 활동하며 프로팀 운영 및 리그 후원뿐 아니라 이스포츠 공정위원회 위원, 2022 항저우 아시안게임 이스포츠 경기력향상위원회의 부위원장 등을 역임했다. 올해의 e스포츠 팀상은 LoL 월드 챔피언십 우승을 차지했던 T1이...",fail,Not in Blacklist,2023-12-27
10,"[건설사 IPO] SK에코플랜트, 투자·재무 전문가 장동현 대표 영입…'상장의 꿈' 이어간다",http://news.tf.co.kr/read/economy/2061239.htm,더팩트언론사 선정,1주 전,SK E&S CCUS 투자계획 해외,"SK에코엔지니어링은 플랜트 수주 시장에서 적극적인 행보를 나타내지는 않지만 SK하이닉스, SK E&S, SK가스 등 SK 계열사의 일감은 쥐고 있다. 이들 실적 편입으로 SK에코플랜트의 몸집 불리기에 여력을 보탤 수 있다. SK에코플랜트가 인수한 외부 환경·에너지 기업들도 안정적으로 자리잡았다. 박 대표가...",success,Not in Blacklist,2023-12-27
11,[E·M·R 카드] GS건설 · HDC현산 외,http://www.newsprime.co.kr/news/article.html?no=622810,프라임경제,4일 전,SK E&S CCUS 투자계획 해외,이에 본지에서는 'E(E&C)·M(materials)·R(recycle) 카드'를 통해 쏟아지는 관련 업계 소식들을 들려주고자 한다. GS건설(006360) 컨소시엄(GS건설현대건설(000720)SK에코플랜트) '광명자이힐스테이트SKVIEW'가 견본주택을 열고 본격 분양에 돌입했다. 광명시 광명동 일원에 2878가구로 조성된다. 이중 전용 34~99㎡ 639가구가...,success,Not in Blacklist,2023-12-27
12,"[클릭 e종목]""에스티아이, HBM 설비투자 수혜 기대""",https://view.asiae.co.kr/article/2023122208444860576,아시아경제,5일 전,SK E&S CCUS 투자계획 해외,"그는 ""올해 말 삼성전자와 SK하이닉스 HBM Capa는 각각 40K/월 수준을 상회할 것으로 예상된다""며 ""내년에도 올해 말 대비 2배 이상의 Capa 확장이 나타날 것""이라고 설명했다. 그는 이어 ""HBM Capa 증설에 따라 신규 장비 매출 확대, 수익성 개선이 기대된다""며 ""내년 리플로우 장비 매출액은 338억원으로...",success,Blacklist,2023-12-27
13,"SK그룹 대대적 인사,…오너가 전면 등판, 세대교체(종합)",http://www.newsis.com/view/?id=NISX20231207_0002550071&cID=13001&pID=13000,뉴시스언론사 선정,2주 전,SK E&S CCUS 투자계획 해외,"SK지오센트릭과 SK엔무브는 사업화 단계에 돌입한 울산 ARC, e-플루이드 등의 본격적인 성과 창출을 위해 전담 체계를 강화했다. SK온은 제조, 연구개발(R&D) 경쟁력 강화와 수익성 확대에 방점을 두고 조직을 개편했다. 아이이테크놀로지는 지역, 고객별 마케팅 전략을 고도화하기 위해 마케팅 본부를...",fail,Not in Blacklist,2023-12-27
14,e스포츠 명예의 전당 헌액식 개최... '칸' 김동하 영구 헌액·올해의 팀 'T1',https://www.etnews.com/20231220000180,전자신문,6일 전,SK E&S CCUS 투자계획 해외,"공로상은 오경식 SK텔레콤 수상했다. 오경식 부사장은 2007년부터 e스포츠 분야에서 활동하며 프로팀 운영 및 리그 후원뿐 아니라 이스포츠 공정위원회 위원, 2022 항저우 아시안게임 이스포츠 경기력향상위원회의 부위원장 등을 역임했다. 올해의 e스포츠 팀상은 LoL 월드 챔피언십 우승을 차지했던 T1이...",fail,Not in Blacklist,2023-12-27
15,"[클릭e종목]""SK디앤디, 에너지 사업 성장성에 주목…목표가↑""",https://view.asiae.co.kr/article/2023121308262005779,아시아경제,2주 전,SK E&S CCUS 투자계획 해외,"신한투자증권은 13일 SK디앤디에 대해 에너지 사업 부문 밸류에이션 재평가를 반영해 목표주가를 기존 3만4000원에서 3만7000원으로 상향 조정했다.... SK디앤디의 4분기 실적은 시장 기대치를 하회할 것으로 전망된다. 박 연구위원은 ""SK디앤디의 4분기 실적은 매출액 1039억원, 영업이익 87억원으로 시장 기대치...",fail,Blacklist,2023-12-27
16,한중일 3국 e스포츠 선수들 여수 달군다,https://isplus.com/article/view/isp202312120310,일간스포츠,2주 전,SK E&S CCUS 투자계획 해외,"무료 현장관람으로 진행되며, 한국e스포츠협회 공식 유튜브 채널 등에서 생중계된다. 2023 한중일 이스포츠 대회는 전라남도와 여수시, 한국e스포츠협회가 주관한다. 우리금융그룹, 기아, SK텔레콤, 골스튜디오, 로지텍, 시디즈, 대한항공, 팀스노우볼 등 국가대표 공식 파트너사가 후원한다.",fail,Not in Blacklist,2023-12-27
17,"11번가, 강제 매각 수순 밟는다…SK스퀘어 콜옵션 행사 포기",https://economist.co.kr/article/view/ecn202311290043,이코노미스트언론사 선정,3주 전,SK E&S CCUS 투자계획 해외,SK스퀘어가 재무적투자자(FI)들이 보유한 11번가 지분 18.18%에 대한 우선매수청구권(콜옵션) 행사를 포기해서다. 29일 투자은행(IB) 업계에 따르면 11번가 최대주주 SK스퀘어는 이날 오전 이사회를 열고 콜옵션을 행사하지 않기로 의결했다. 앞서 11번가는 지난 2018년 플래닛에서 분사할 당시 국민연금...,fail,Not in Blacklist,2023-12-27
18,[E·M·R 카드] 대우건설 · GS건설 외,http://www.newsprime.co.kr/news/article.html?no=622514,프라임경제,6일 전,SK E&S CCUS 투자계획 해외,"이에 본지에서는 'E(E&C)·M(materials)·R(recycle) 카드'를 통해 쏟아지는 관련 업계 소식들을 들려주고자 한다. 대우건설(047040)이 안산주공6단지(안산... SK에코플랜트가 '웨이블디카본(WAYBLEdecarbon)' 홈페이지를 오픈, 관련 서비스를 시작한다. 웨이블디카본은 탄소 배출량 측정부터 실제 감축방안까지 전 과정을...",success,Not in Blacklist,2023-12-27
19,SK이노베이션 신임 사장에 박상규… SK온은 이석희,https://biz.chosun.com/industry/company/2023/12/07/T7JSZWE525BODJWCYA5T5XQKVA/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈언론사 선정,2주 전,SK E&S CCUS 투자계획 해외,"SK지오센트릭과 SK엔무브는 사업화 단계에 돌입한 울산 ARC, e-Fluids 등의 본격적인 성과창출을 위해 전담 체계를 강화했다. SK온은 제조, 연구개발(R&D) 경쟁력 강화와 수익성 확대에 방점을 두고 조직을 개편했다. SK아이이테크놀로지는 지역, 고객별 마케팅 전략을 고도화하기 위해 마케팅 본부를 새로...",fail,Not in Blacklist,2023-12-27
