index,title,url,press,date,keyword,content,filtered,isBlacklist,Scraped_date
23,7월 1주 국내 ESG 이슈 핫클립,http://www.impacton.net/news/articleView.html?idxno=6813,임팩트온,2023.07.06.,포스코이앤씨 암모니아 신사업 해외,"청정 암모니아 시장에 주목했다. 국내 수소시장에서는 효성중공업이 린데(Linde)와 협업하여 국내 액화수소 플랜트 시장에 대응하고 있으며... 사업, 신사업 모델 제안 등 4가지 분야로 나눠 참여 회사를 모집한다. 지난해에는 7개 스타트업을 선정해 DL 현장에서 기술검증 과정을 진행했으며 최종 2개...",fail,Blacklist,2023-12-26
24,“다시 한번 오일머니”…국내 건설·물류기업 중동 시장 ‘재조준’,http://www.segyebiz.com/newsView/20230607509273?OutUrl=naver,세계비즈,2023.06.07.,포스코이앤씨 암모니아 신사업 해외,"이후 2022년 1월에는 삼성물산-포스코-사우디국부펀드(PIF) 3자간 양해각서(MoU), 11월에는 한국전력-석유공사-남부발전까지 포함된 양해각서를 체결하고... 사우디 라스 알 카이르 (Ras Al-Khair) 지역에 위치한 해당 현장에서는 하루 3300톤의 가 생산되고 있다. 또 다른 건설업계의 강자들인...",success,Not in Blacklist,2023-12-26
25,'이름 바꾸고 포트폴리오 확장하고'..국내 건설업계 '친환경' 러시,http://www.dailyimpact.co.kr/news/articleView.html?idxno=97510,데일리임팩트,2023.05.12.,포스코이앤씨 암모니아 신사업 해외,"또 중동과 아시아 등 기존 해외 주력 시장에 이어 칠레에서도 수소 사업을 추진하고 있다. 특히 올해부터 원천기술을 확보할 수 있는 그린 솔루션 분야에도 투자를 진행 중이다. 성장 한계로 친환경 신사업 확대 앞서 SK에코플랜트, DL, 등 기존 건설사들도 주택 시장 성장이 한계에...",success,Not in Blacklist,2023-12-26
26,"[건설업계동향]GS건설·LH “인천검단신도시 입주지연 확정 시 지체보상지급”…SK에코플랜트, 글로벌 신재생에너지 도약",https://www.nspna.com/news/?mode=view&newsid=637800,NSP통신,2023.05.17.,포스코이앤씨 암모니아 신사업 해외,"◆포스코이앤씨, ‘최첨단 안전 스마트기술까지’ 안전문화 확산 ‘우린 다르지’ 포스코이앤씨는 고용노동부 중부지방고용노동청과 안전보건공단... 풍력발전을 통해 생산된 전기로 물을 분해해 탄소 배출 없이 그린수소를 뽑아내고 이를 다시 그린 로 전환해 유럽 등 타 대륙으로 운송하는...",success,Blacklist,2023-12-26
27,"이름에 ‘건설’ 떼는 건설사들…이미지 변신 ‘기대’, 효과는 ‘글쎄’",https://www.etoday.co.kr/news/view/2248764,이투데이,2023.05.14.,포스코이앤씨 암모니아 신사업 해외,"과거 중점이 됐던 건설사업에 국한하지 않고, 친환경 강화, 신사업 확장 등 이미지 변신에 적극적으로 나서려는 것으로 풀이된다. 다만 건설사는... 실제로 삼성엔지니어링은 최근 그린수소, 그린암모니아 등 친환경에너지 시장에 적극적으로 나서고 있다. 앞서 3월 건설(현 ) 역시 뒤에...",success,Blacklist,2023-12-26
28,"삼성엔지니어링, 사명 변경 검토...'엔지니어링' 뗄 듯",http://www.newsis.com/view/?id=NISX20230509_0002296232&cID=10401&pID=10400,뉴시스,2023.05.09.,포스코이앤씨 암모니아 신사업 해외,"삼성엔지니어링은 최근 기존 플랜트에서 벗어나 그린수소와 암모니아 등 친환경 에너지신사업으로 사업을 확장하고 있다. 중동과 아시아 등 기존 해외... 한편 포스코건설과 대림산업, SK건설 등도 친환경 에너지 등 신사업 확대를 위해 사명을 , DL, SK에코플랜트로 변경한 바 있다.",fail,Not in Blacklist,2023-12-26
29,H2써밋 7개 건설사 그린수소 생산 '현주소' 살펴봤더니,https://www.smarttoday.co.kr/news/articleView.html?idxno=28580,스마트투데이,2023.04.03.,포스코이앤씨 암모니아 신사업 해외,포스코이앤씨는 수소생산·판매 국내 전문기업 어프로티움과 공동으로 이산화탄소 포집·활용(CCU) 기반의 블루수소 사업을 공동 추진하고 있다.... 그린 암모니아 생산 효율을 더욱 향상시킬 수 있다. GS건설은 국내 건설사로는 처음으로 수소 플랜트 모듈을 에 수출할 계획이다. 미국 캘리포니아에 건설...,success,Not in Blacklist,2023-12-26
30,[Who Is ?] 임병용 GS건설 대표이사 부회장,https://www.businesspost.co.kr/BP?command=article_view&num=304310,비즈니스포스트,2023.01.26.,포스코이앤씨 암모니아 신사업 해외,"GS건설은 자회사 GS이니마를 통해 수처리, 모듈러, 해외부동산개발 등 신사업을 펼치고 있다. GS건설의 2022년 1~3분기 신사업 부문 매출은 7131억 원으로... 2위는 현대건설(12조6042억 원), 3위는 DL이앤씨(9조9588억 원), 4위는 건설(9조6123억 원)이었다. GS건설은 2022년 아파트 공종 실적에서는 4조5202억...",success,Blacklist,2023-12-26
31,[Who Is ?] 오세철 삼성물산 건설부문 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=303530,비즈니스포스트,2023.01.16.,포스코이앤씨 암모니아 신사업 해외,"이 밖에 상위 10개 건설사를 살펴보면 3위는 DL이앤씨, 4위는 포스코건설, 5위는 GS건설, 6위는 대우건설, 7위는 현대엔지니어링, 8위는 롯데건설, 9위는 SK에코플랜트, 10위는 HDC현대산업개발이다. △소형모듈원전(SMR) 등 투자에 박차 오세철은 소형모듈원전(SMR) 등 확대를 위한 투자에 힘을...",success,Blacklist,2023-12-26
32,건설업계 부는 '녹색 바람'…탄소중립 에너지사업 '집중',https://www.straightnews.co.kr/news/articleView.html?idxno=213072,스트레이트뉴스,2022.06.29.,포스코이앤씨 암모니아 신사업 해외,"수소를 암모니아로 바꾸면 효율적인 저장과 운송이 가능하기 때문이다. 먼저 삼성엔지니어링은 지난 1월 ▲롯데케미칼 ▲포스코 ▲말레이시아SEDC... 또 같은 달 삼성엔지니어링은 한국석유공사와도 '저탄소 수소·암모니아 사업 협력'에 대한 업무협약을 맺고, 저탄소 수소· 사업에 관해 ...",success,Not in Blacklist,2023-12-26
33,10대 건설사 상반기 플랜트사업 희비…삼엔·SK·현대 웃고 GS·한화·현엔 울고,http://www.goodkyung.com/news/articleView.html?idxno=185328,굿모닝경제,2022.08.22.,포스코이앤씨 암모니아 신사업 해외,삼성엔지니어링이 건설한 사우디아라비아의 마덴 암모니아 플랜트 전경. [사진=삼성엔지니어링] 올해 상반기 플랜트사업 실적에 대형 건설사들의 희비가 엇갈렸다. 실적이 증가한 건설사들은 해외 현장과 신사업 분야에서 이익을 챙긴 반면 실적이 하락한 건설사들은 원자재 가격 상승과...,success,Not in Blacklist,2023-12-26
34,"대기업, 수소법 통과에 시장 선점경쟁…기술 상용화 실증 속도낸다",https://www.ekn.kr/web/view.php?key=20220530010004890,에너지경제,2022.05.30.,포스코이앤씨 암모니아 신사업 해외,등 해외에서 생산된 그린수소를 국내로 도입·유통하기 위한 인프라(청정에너지 허브터미널) 구축에 협력하기로 했다. 지난 3월 미국 그린수소 생산 스타트업 레이븐SR과 전략적 파트너십을 맺고 미국 내 사업 협력도 추진 중이라고 밝혔다. 현대엔지니어링과 DL는 에 주목하고 있다....,success,Not in Blacklist,2023-12-26
35,"블루오션 찾아 나선 국내 건설사들, ‘부활 신호탄’ 쏘나",http://www.smartfn.co.kr/view.php?ud=2022032817445426534409b2f14f_46,스마트에프엔,2022.03.28.,포스코이앤씨 암모니아 신사업 해외,"위해서는 해외 청정 수소 도입이 필수라는 데 공감대를 형성했다. 삼성엔지니어링은 롯데캐미칼, 포스코와 지난해 10월말 ‘국내외 수소 사업 개발을 위한 파트너십 구축’ 양해각서를 체결했다. 삼성엔지니어링은 최근 탄소포집(CCUS), 청정수소, 청정 분야에서의 기술확보와 프로젝트를 개발하는...",success,Not in Blacklist,2023-12-26
36,건설업계 '친환경 패러다임' 차세대 먹거리로 부상,http://www.newsprime.co.kr/news/article.html?no=562480,프라임경제,2022.03.04.,포스코이앤씨 암모니아 신사업 해외,"삼성물산에 따르면, 지난달 24일 △포스코(005490) △포스코에너지 △GS에너지 △한국석유공사 △한국남부발전과 수소·암모니아 등 청정에너지 사업을 공동으로 추진하기 위한 협약(MOU)을 체결했다. 이번 협약으로 에서 생산한 청정에너지를 도입·저장하는 인프라 및 공급망을 구축해 동해권역에...",success,Not in Blacklist,2023-12-26
37,[건설업계 인사이트] 롯데건설‧현대ENG 손잡고 인도네시아 플랜트 사업 수주,http://www.insightkorea.co.kr/news/articleView.html?idxno=94397,인사이트코리아,2022.01.11.,포스코이앤씨 암모니아 신사업 해외,"현대엔지니어링은 지난 6일 차세대 친환경 원료로 꼽히는 암모니아를 활용한 '암모니아 분해 수소 생산 시스템'에 대한 사업화를 추진한다고 밝혔다.... DL이앤씨는 플랜트사업본부 경력사원(해외 현장)을 모집한다. 모집분야는 플랜트 시운전, 플랜트 설비시공, 플랜트 계장시공 등이며 오는 12일까지 자사...",success,Not in Blacklist,2023-12-26
38,"[K-Biz 리뷰] 한화솔루션, 12조원 시장 정조준·일론 머스크 제친 '싱크론', FDA, 인체실험 승인(8월1주차)",https://www.theguru.co.kr/news/article.html?no=24067,더구루,2021.08.08.,포스코이앤씨 암모니아 신사업 해외,"제공…신사업 비전 공유 ▲ 코디악 = 'SK 파트너' 코디악, '제2의 투심플' 노린다…상장 검토 ▲ 페이스북·트위터 = ""자국민 데이터 해외 보관 금지... 엑스마르, 암모니아 추진선 건조사 물색…韓 조선 3사 '물망' ▲ 호라이즌로보틱스 = 'SK·KTB증권 투자' 호라이즌로보틱스, '레벨4 지원' 자율주행칩·솔루션...",fail,Blacklist,2023-12-26
39,"‘탈석탄’삼성물산, ESG 경영 강조…친환경 바람 탄 건설사들",http://theviewers.co.kr/View.aspx?No=1516457,뷰어스,2021.02.25.,포스코이앤씨 암모니아 신사업 해외,이날 DL이앤씨도 ESG 분야 신사업으로 수소에너지 및 탄소저감 사업 진출을 검토할 예정이라고 밝혔다. DL이앤씨는 다양한 수소 생산공장 EPC 경험과 노하우를 확보하고 있다. 특히 그린 수소와 암모니아 프로젝트에 대한 차별화된 경쟁력을 인정받았다. 또한 2010년부터 국책연구과제에 참여해 하루 3000톤의...,success,Not in Blacklist,2023-12-26
40,[Who Is ?] 임병용 GS건설 대표이사 부회장,https://www.businesspost.co.kr/BP?command=article_view&num=304310,비즈니스포스트,2023.01.26.,포스코이앤씨 암모니아 신사업 해외,"GS건설은 자회사 GS이니마를 통해 수처리, 모듈러, 해외부동산개발 등 신사업을 펼치고 있다. GS건설의 2022년 1~3분기 신사업 부문 매출은 7131억 원으로... 2위는 현대건설(12조6042억 원), 3위는 DL이앤씨(9조9588억 원), 4위는 건설(9조6123억 원)이었다. GS건설은 2022년 아파트 공종 실적에서는 4조5202억...",success,Blacklist,2023-12-26
41,[Who Is ?] 오세철 삼성물산 건설부문 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=303530,비즈니스포스트,2023.01.16.,포스코이앤씨 암모니아 신사업 해외,"이 밖에 상위 10개 건설사를 살펴보면 3위는 DL이앤씨, 4위는 포스코건설, 5위는 GS건설, 6위는 대우건설, 7위는 현대엔지니어링, 8위는 롯데건설, 9위는 SK에코플랜트, 10위는 HDC현대산업개발이다. △소형모듈원전(SMR) 등 투자에 박차 오세철은 소형모듈원전(SMR) 등 확대를 위한 투자에 힘을...",success,Blacklist,2023-12-26
42,건설업계 부는 '녹색 바람'…탄소중립 에너지사업 '집중',https://www.straightnews.co.kr/news/articleView.html?idxno=213072,스트레이트뉴스,2022.06.29.,포스코이앤씨 암모니아 신사업 해외,"수소를 암모니아로 바꾸면 효율적인 저장과 운송이 가능하기 때문이다. 먼저 삼성엔지니어링은 지난 1월 ▲롯데케미칼 ▲포스코 ▲말레이시아SEDC... 또 같은 달 삼성엔지니어링은 한국석유공사와도 '저탄소 수소·암모니아 사업 협력'에 대한 업무협약을 맺고, 저탄소 수소· 사업에 관해 ...",success,Not in Blacklist,2023-12-26
43,10대 건설사 상반기 플랜트사업 희비…삼엔·SK·현대 웃고 GS·한화·현엔 울고,http://www.goodkyung.com/news/articleView.html?idxno=185328,굿모닝경제,2022.08.22.,포스코이앤씨 암모니아 신사업 해외,삼성엔지니어링이 건설한 사우디아라비아의 마덴 암모니아 플랜트 전경. [사진=삼성엔지니어링] 올해 상반기 플랜트사업 실적에 대형 건설사들의 희비가 엇갈렸다. 실적이 증가한 건설사들은 해외 현장과 신사업 분야에서 이익을 챙긴 반면 실적이 하락한 건설사들은 원자재 가격 상승과...,success,Not in Blacklist,2023-12-26
44,"대기업, 수소법 통과에 시장 선점경쟁…기술 상용화 실증 속도낸다",https://www.ekn.kr/web/view.php?key=20220530010004890,에너지경제,2022.05.30.,포스코이앤씨 암모니아 신사업 해외,등 해외에서 생산된 그린수소를 국내로 도입·유통하기 위한 인프라(청정에너지 허브터미널) 구축에 협력하기로 했다. 지난 3월 미국 그린수소 생산 스타트업 레이븐SR과 전략적 파트너십을 맺고 미국 내 사업 협력도 추진 중이라고 밝혔다. 현대엔지니어링과 DL는 에 주목하고 있다....,success,Not in Blacklist,2023-12-26
45,"블루오션 찾아 나선 국내 건설사들, ‘부활 신호탄’ 쏘나",http://www.smartfn.co.kr/view.php?ud=2022032817445426534409b2f14f_46,스마트에프엔,2022.03.28.,포스코이앤씨 암모니아 신사업 해외,"위해서는 해외 청정 수소 도입이 필수라는 데 공감대를 형성했다. 삼성엔지니어링은 롯데캐미칼, 포스코와 지난해 10월말 ‘국내외 수소 사업 개발을 위한 파트너십 구축’ 양해각서를 체결했다. 삼성엔지니어링은 최근 탄소포집(CCUS), 청정수소, 청정 분야에서의 기술확보와 프로젝트를 개발하는...",success,Not in Blacklist,2023-12-26
46,건설업계 '친환경 패러다임' 차세대 먹거리로 부상,http://www.newsprime.co.kr/news/article.html?no=562480,프라임경제,2022.03.04.,포스코이앤씨 암모니아 신사업 해외,"삼성물산에 따르면, 지난달 24일 △포스코(005490) △포스코에너지 △GS에너지 △한국석유공사 △한국남부발전과 수소·암모니아 등 청정에너지 사업을 공동으로 추진하기 위한 협약(MOU)을 체결했다. 이번 협약으로 에서 생산한 청정에너지를 도입·저장하는 인프라 및 공급망을 구축해 동해권역에...",success,Not in Blacklist,2023-12-26
47,[건설업계 인사이트] 롯데건설‧현대ENG 손잡고 인도네시아 플랜트 사업 수주,http://www.insightkorea.co.kr/news/articleView.html?idxno=94397,인사이트코리아,2022.01.11.,포스코이앤씨 암모니아 신사업 해외,"현대엔지니어링은 지난 6일 차세대 친환경 원료로 꼽히는 암모니아를 활용한 '암모니아 분해 수소 생산 시스템'에 대한 사업화를 추진한다고 밝혔다.... DL이앤씨는 플랜트사업본부 경력사원(해외 현장)을 모집한다. 모집분야는 플랜트 시운전, 플랜트 설비시공, 플랜트 계장시공 등이며 오는 12일까지 자사...",success,Not in Blacklist,2023-12-26
48,"[K-Biz 리뷰] 한화솔루션, 12조원 시장 정조준·일론 머스크 제친 '싱크론', FDA, 인체실험 승인(8월1주차)",https://www.theguru.co.kr/news/article.html?no=24067,더구루,2021.08.08.,포스코이앤씨 암모니아 신사업 해외,"제공…신사업 비전 공유 ▲ 코디악 = 'SK 파트너' 코디악, '제2의 투심플' 노린다…상장 검토 ▲ 페이스북·트위터 = ""자국민 데이터 해외 보관 금지... 엑스마르, 암모니아 추진선 건조사 물색…韓 조선 3사 '물망' ▲ 호라이즌로보틱스 = 'SK·KTB증권 투자' 호라이즌로보틱스, '레벨4 지원' 자율주행칩·솔루션...",fail,Blacklist,2023-12-26
49,"‘탈석탄’삼성물산, ESG 경영 강조…친환경 바람 탄 건설사들",http://theviewers.co.kr/View.aspx?No=1516457,뷰어스,2021.02.25.,포스코이앤씨 암모니아 신사업 해외,이날 DL이앤씨도 ESG 분야 신사업으로 수소에너지 및 탄소저감 사업 진출을 검토할 예정이라고 밝혔다. DL이앤씨는 다양한 수소 생산공장 EPC 경험과 노하우를 확보하고 있다. 특히 그린 수소와 암모니아 프로젝트에 대한 차별화된 경쟁력을 인정받았다. 또한 2010년부터 국책연구과제에 참여해 하루 3000톤의...,success,Not in Blacklist,2023-12-26
0,"[최정우 빅피처①] 독한 체질개선, 포스코 미래 밝히다",http://www.newswatch.kr/news/articleView.html?idxno=64934,뉴스워치,2023.09.20.,포스코홀딩스 암모니아 신사업 해외,"신사업 핵심은 이차전지소재다. 포스코홀딩스와 화학소재 계열사 포스코퓨처엠을 주축으로 원료(리튬·니켈·흑연)부터 중간소재(전구체), 최종소재... 그린수소는 다시 암모니아로 합성한 뒤 국내로 들여와 수소환원제철, 청정 무탄소 전력 생산 등에 활용될 예정이다. 수소환원제철은 석탄 대신 수소로...",fail,Not in Blacklist,2023-12-26
1,[Who Is ?] 최정우 포스코홀딩스 대표이사 회장,https://www.businesspost.co.kr/BP?command=article_view&num=321049,비즈니스포스트,2023.07.13.,포스코홀딩스 암모니아 신사업 해외,"◆ 생애 최정우는 포스코그룹 지주사 포스코홀딩스의 대표이사 회장이다. 포스코의 기업가치를 높이기 위해 지주사 전환에 이어 신사업에 매진하고... 포스코홀딩스는 한국전력과 함께 2027년 청정 수소·암모니아 도입을 목표로 사우디아라비아, 칠레 등 에서 블루·그린 수소 생산 프로젝트 공동개발...",fail,Blacklist,2023-12-26
2,'원자력 열 이용 협의체' 출범...신사업 창출 기대,http://www.energy-news.co.kr/news/articleView.html?idxno=89118,에너지신문,2023.08.11.,포스코홀딩스 암모니아 신사업 해외,"이용한 신사업 창출에 나선다. 원자력연구원은 지자체·산업계 등 12개 기관과 '원자력 열 이용 협의체' 출범을 골자로 한 업무협약을 11일 연구원에서 체결했다. 이번 협약은 연구원 주관으로 경상북도, 현대엔지니어링, SK에코플랜트, , 이앤씨, GS건설, 롯데케미칼, 롯데건설, DL이앤씨...",success,Blacklist,2023-12-26
3,<해외서 불황 뚫는 K건설> 친환경 플랜트가 해냈다…지속가능기업으로 우뚝 '포스코이앤씨',https://www.smartfn.co.kr/article/view/sfn202306290045,스마트에프엔,2023.06.29.,포스코홀딩스 암모니아 신사업 해외,"현재 포스코이앤씨는 광양, 제주, 삼척 등 국내뿐만 아니라 태국, 파나마 등 해외에서 다수의 LNG터미널 프로젝트를 수행 중이다. 결과적으로 포스코이앤씨는 액화가스 저장시설에 관한 국내 최고 수준의 EPC 역량을 보유했다. 수전해· 수소 추출 설비에 대해선 자체 기술 개발 또는 외부...",success,Not in Blacklist,2023-12-26
4,"현대차-한화임팩트-포스코-두산에너빌리티, 수소 생태계 확장 박차",http://www.wsobi.com/news/articleView.html?idxno=204788,여성소비자신문,2023.06.22.,포스코홀딩스 암모니아 신사업 해외,해외에서 수소 먹거리 발굴에는 포스코홀딩스ㆍ삼성엔지니어링ㆍ한국남부발전ㆍ한국동서발전이 나서고 있다. 두산에너빌리티는 계열사 주식을 매각해 수소 부문 투자를 위한 재원을 마련하며 친환경 신사업 확장에 박차를 가하고 있다. 수소는 최근 각광받는 차세대에너지원이다. 2050년까지 수소 사용이...,success,Not in Blacklist,2023-12-26
5,"포스코그룹, 친환경 소재 도약 '수소' 장전···그린수소 '승부수'",http://www.enewstoday.co.kr/news/articleView.html?idxno=2012889,이뉴스투데이,2023.06.24.,포스코홀딩스 암모니아 신사업 해외,"이 외에도 포스코홀딩스는 인도 2위 재생에너지 전문기업 그린코와 신재생에너지 및 양수 발전을 기반으로 그린수소와 암모니아를 생산하는 사업에... 이뤄냈다""면서 ""신 사업을 통해 성공 롤 모델을 정립한 만큼 미래 성장 동력으로 삼고 있는 수소 사업을 통해서도 미래 소재 선점 및 대표 글로벌 친환경...",fail,Not in Blacklist,2023-12-26
6,"[포스트 아파트, 신사업 찾아라] ④포스코이앤씨, 수소·SMR·모듈러 앞세워 친환경 건설사 '변신'",http://www.goodkyung.com/news/articleView.html?idxno=205377,굿모닝경제,2023.04.18.,포스코홀딩스 암모니아 신사업 해외,"굿모닝경제는 건설사가 추진하는 신사업 현황과 글로벌 경쟁력을 살펴봤다. <편집자주> 포스코이앤씨는 지난해 9월 포스코홀딩스, 어프로티움과... 등 해외에서 다수 LNG터미널 프로젝트를 수행하면서 액화가스 저장시설에 대한 역량을 보유하고 있다. 수전해 및 수소 추출 설비는 자체 기술개발...",success,Not in Blacklist,2023-12-26
7,"이재용·최태원·최정우 수소사업 의지, 삼성·SK·포스코 건설계열사 뒷받침",https://www.businesspost.co.kr/BP?command=article_view&num=315661,비즈니스포스트,2023.05.18.,포스코홀딩스 암모니아 신사업 해외,"삼성물산 건설부문은 풍부한 재생에너지 자원과 넓은 영토를 보유한 호주가 대규모 그린수소·그린암모니아사업을 수행하는 데 최적의 지리적, 환경적... 이 자리에는 최태원 SK그룹 회장, 최정우 포스코홀딩스 회장도 함께 했다. SK그룹과 그룹은 수소사업에 공격적으로 나서고 있는 대표 기업들이다....",success,Not in Blacklist,2023-12-26
8,[Who Is ?] 최정우 포스코홀딩스 대표이사 회장,https://www.businesspost.co.kr/BP?command=article_view&num=303901,비즈니스포스트,2023.01.19.,포스코홀딩스 암모니아 신사업 해외,"◆ 생애 최정우는 포스코의 지주사 포스코홀딩스의 대표이사 회장이다. 포스코의 기업가치를 높이기 위해 지주사 체제로 전환한 데 이어 신사업... 포스코홀딩스는 한국전력과 함께 2027년 청정 수소·암모니아 도입을 목표로 사우디아라비아, 칠레 등 에서 블루·그린 수소 생산 프로젝트 공동개발...",fail,Blacklist,2023-12-26
9,"한전·삼성물산·포스코 등 韓기업, 네옴시티에 그린수소·암모니아 공장 건설한다.....사우디 PIF와 MOU",http://www.worktoday.co.kr/news/articleView.html?idxno=30251,워크투데이,2022.11.17.,포스코홀딩스 암모니아 신사업 해외,"한전 해외원전본부 부사장 이흥주, 한국석유공사 사장 김동섭, (제일 왼쪽) 포스코홀딩스 부사장 유병옥 한국전력을 비롯한 한국석유공사... 또 향후 그린수소·암모니아 사업 뿐만 아니라 신사업·건설·플랜트 등 사업 협력을 확장할 수 있는 계기가 될 것으로 한전은 보고 있다. 사우디국부펀드...",success,Not in Blacklist,2023-12-26
10,[관점뉴스] 포스코그룹 최정우 호(號) '7대 핵심사업'으로 100년 기업 만든다,https://www.news2day.co.kr/article/20230313500224,뉴스투데이,2023.03.15.,포스코홀딩스 암모니아 신사업 해외,"포스코홀딩스는 안정적인 해외 수소 공급망을 구축하기 위해 호주, 중동, 말레이시아, 인도, 미국 포함 북미 등 5대 전략지역을 중심으로 10여개 블루... 인도에서는 재생에너지 및 양수 발전을 기반으로 한 그린수소 및 암모니아 생산 사업을 추진할 예정이다. 케미칼의 양극재, 음극재 생산설비 확대...",fail,Not in Blacklist,2023-12-26
11,"현장·해외·안전 총괄 등 다방면 경험 풍부 김지용, 포스코 미래 육성 나선다",http://www.fntimes.com/html/view.php?ud=20230118161230571999ebb03838_18,한국금융신문,2023.01.18.,포스코홀딩스 암모니아 신사업 해외,"수소에서는 저온·고온 수전해 핵심 기술, 암모니아 수소 추출 등의 기술 개발을 추진한다. 포스코홀딩스 측은 “포스코 미래기술연구원은 포스코그룹의 저탄소·친환경 철강 생산 체제, 이차전지소재·수소 등 신사업 육성에 힘이 되기 위해 올해 핵심 사업의 종합 연구를 진행할 것”이라고 말했다.",fail,Not in Blacklist,2023-12-26
12,"지주사 전환 8개월 포스코그룹, 신사업 추진속도 '탄력'",http://news.mt.co.kr/mtview.php?no=2022111513425225596,머니투데이,2022.11.15.,포스코홀딩스 암모니아 신사업 해외,신사업 설비 건설을 위한 전문 인력 확보 움직임으로 해석했다. 포스코건설 역시 같은 취지의 역량 강화라고 설명했다. 수소·암모니아는 포스코홀딩스... 포스코케미칼은 이차전지 핵심 소재인 양·음극재를 동시에 생산하고 있다. 주요 핵심 광물자원 확보가 필수적이다. 그룹은 에서 확보한 리튬을...,success,Not in Blacklist,2023-12-26
13,[Who Is ?] 최정우 포스코홀딩스 대표이사 회장,https://www.businesspost.co.kr/BP?command=article_view&num=291269,비즈니스포스트,2022.08.30.,포스코홀딩스 암모니아 신사업 해외,"◆ 생애 최정우는 포스코의 지주사 포스코홀딩스의 대표이사 회장이다. 포스코의 기업가치를 높이기 위해 지주사 전환에 이어 신사업 투자에... 포스코홀딩스는 한국전력과 함께 2027년 청정 수소·암모니아 도입을 목표로 사우디아라비아, 칠레 등 에서 블루·그린 수소 생산 프로젝트 공동개발...",fail,Blacklist,2023-12-26
14,"한전 등 6개기업, 사우디 국부펀드와 수소암모니아 사업 협력",http://www.e-platform.net/news/articleView.html?idxno=75758,에너지플랫폼뉴스,2022.11.18.,포스코홀딩스 암모니아 신사업 해외,"이번 사업은 한국전력, 한국석유공사, 한국남부발전, 삼성물산 건설부문, 포스코홀딩스가 ""Team Korea""를 구성해 참여하는 사우디 그린 수소·암모니아... 구축하게 됐다""며 ""향후 그린수소·암모니아 사업 뿐만 아니라 신사업·건설·플랜트 등 사업 협력을 확장할 수 있는 계기가 되길 기대한다""고 밝혔다.",fail,Not in Blacklist,2023-12-26
15,"한국전력 'TEAM KOREA', 사우디 PIF와 '그린 수소·암모니아 개발사업' 협력 양해각서 체결",https://www.thedrive.co.kr/news/newsview.php?ncode=1065611487226462,더드라이브,2022.11.21.,포스코홀딩스 암모니아 신사업 해외,"건설부문, 포스코홀딩스가 ‘Team Korea’를 구성하여 참여하는 사우디 그린 수소·암모니아 개발 프로젝트로서 사우디 국부펀드(PIF)와의 개발협력... 또한 향후 그린수소·암모니아 사업 뿐만 아니라 신사업·건설·플랜트 등 사업 협력을 확장할 수 있는 계기가 되기를 기대한다고 밝혔다.",success,Not in Blacklist,2023-12-26
16,"""포스코 기업가치 끌어올린다""…최정우, 신사업 고도화 '박차'",http://www.goodkyung.com/news/articleView.html?idxno=186545,굿모닝경제,2022.09.05.,포스코홀딩스 암모니아 신사업 해외,[사진=포스코] 최정우 포스코홀딩스 회장이 포스코의 기업가치를 높이기 위해 지주사 전환에 이어 신사업 고도화에 매진하고 있다. 포스코의 신사업은... 양사는 인도 현지에서 신재생에너지 및 양수발전을 기반으로 그린수소· 생산 사업을 추진할 예정이다. 수소사업에 경쟁력을 갖췄다는 것을...,success,Not in Blacklist,2023-12-26
17,에너지 전환 공격적 행보…GS에너지 허용수 그룹 신사업 주도,https://isplus.com/2022/12/09/life/economy/20221209070035831.html,일간스포츠,2022.12.09.,포스코홀딩스 암모니아 신사업 해외,수소경제 분야에서는 2021년 UAE 소재 청정 암모니아 생산플랜트 사업에 참여해 국내 최대 규모인 연간 20만t의 블루 암모니아를 확보했다. 이를 통해... 포스코홀딩스와 손을 잡고 2차전지 리사이클링 사업을 위한 합작법인 'GS에코머티리얼즈'를 설립한다고 발표하는 등 주목을 끌고 있다. 에서...,success,Not in Blacklist,2023-12-26
18,포스코홀딩스 출범…친환경 신사업으로 '100년 기업' 첫 발,https://www.ekn.kr/web/view.php?key=20220302010000179,에너지경제,2022.03.02.,포스코홀딩스 암모니아 신사업 해외,"이에 맞춰 포스코홀딩스는 경영전략, 포트폴리오 관리 등 그룹 경영을 담당하던 200여명의 인력을 중심으로 △경영전략팀 △친환경인프라팀 △ESG팀 △친환경미래소재팀 △미래기술연구원 등의 조직으로 구성됐다. 이 중 미래기술연구원은 연구개발(R&D) 및 핵심기술 확보에 집중하며, 국내외...",success,Not in Blacklist,2023-12-26
19,"(영상)철강에 웃고 우는 포스코그룹, 친환경에 '사활'",http://www.newstomato.com/ReadNews.aspx?no=1150276&inflow=N,뉴스토마토,2022.09.29.,포스코홀딩스 암모니아 신사업 해외,"철강과 신사업의 균형성장을 고심하던 포스코는 지난 3월 지주사 체제로 전환했다. 저탄소·친환경 시대에 지속성장을 이끌 이차전지와 수소 사업... 포스코홀딩스는 한전과 함께 2027년 청정수소·암모니아 도입을 목표로 사우디아라비아, 칠레 등 블루·그린수소 생산 프로젝트 공동개발·투자를...",fail,Not in Blacklist,2023-12-26
